model1,model2,media,monoculture growth model1,monoculture growth model2,coculture growth model1,coculture growth model2,community growth,MRO_model1,MRO_model2,CIP,MIP_model1 (costless),MIP_model2 (costless),BSS_model1,BSS_model2,PC_model1,PC_model2,PC_comm,BIT,GYD1,GYD2
LA.genome.mdl,PR1.genome.mdl,M9_Alanine,21.965,5.0541,28.906002739068814,4.8039972609311885,33.71,72.727% (16/22),50.000% (16/32),8,2 (1),1 (1),65.625%,59.091%,1.316,0.95051,1.2476,commensalism,0.7699,-3.346
LA.genome.mdl,PR1.genome.mdl,M9_Arginine,18.053,18.506,28.285984459040396,8.563015540959597,36.849,72.727% (16/22),50.000% (16/32),9,2 (1),1 (1),65.625%,59.091%,1.5668,0.46272,1.0079,parasitism,-0.025093,0.024479
LA.genome.mdl,PR1.genome.mdl,M9_Fructose,35.724,29.478,42.02101640147855,9.159983598521446,51.181,72.727% (16/22),50.000% (16/32),9,0 (0),2 (0),65.625%,59.091%,1.1763,0.31074,0.78496,parasitism,0.17484,-0.21189
LA.genome.mdl,PR1.genome.mdl,M9_GlcNAc,39.378,28.997,47.486565303953476,10.88143469604652,58.368,72.727% (16/22),50.000% (16/32),13,0 (0),0 (0),65.625%,59.091%,1.2059,0.37526,0.85365,parasitism,0.26362,-0.358
LA.genome.mdl,PR1.genome.mdl,M9_Acetate,10.982,7.6267,17.925113418519928,4.91088658148007,22.836,72.727% (16/22),50.000% (16/32),3,1 (0),1 (0),65.625%,59.091%,1.6322,0.64391,1.2272,parasitism,0.30553,-0.43994
LA.genome.mdl,PR1.genome.mdl,M9_Cellobiose,51.209,0.0,62.222121458459135,12.76887854154086,74.991,72.727% (16/22),50.000% (16/32),7,0 (0),0 (0),65.625%,59.091%,1.2151,,1.4644,,1.0,
LA.genome.mdl,PR1.genome.mdl,M9_Citrate,30.106,20.233,36.57479890861522,6.040201091384787,42.615,72.727% (16/22),50.000% (16/32),7,0 (0),1 (0),65.625%,59.091%,1.2149,0.29853,0.84656,parasitism,0.32794,-0.48797
LA.genome.mdl,PR1.genome.mdl,M9_Glucose,42.735,26.457,41.86200151653185,9.588998483468151,51.451,72.727% (16/22),50.000% (16/32),10,0 (0),0 (0),65.625%,59.091%,0.97957,0.36244,0.7436,amensalism,0.38091,-0.61526
LA.genome.mdl,PR1.genome.mdl,M9_Glutamine,22.188,18.317,32.65760901626945,5.452390983730549,38.11,72.727% (16/22),50.000% (16/32),7,0 (0),1 (0),65.625%,59.091%,1.4719,0.29767,0.94087,parasitism,0.17446,-0.21133
LA.genome.mdl,PR1.genome.mdl,M9_Isoleucine,0.25887,13.287,19.599831935889522,9.716168064110478,29.316,72.727% (16/22),50.000% (16/32),9,1 (1),0 (0),65.625%,59.091%,75.713,0.73125,2.1642,parasitism,-50.327,0.98052
LA.genome.mdl,PR1.genome.mdl,M9_Mannitol,37.871,10.941,34.5607644933381,10.845235506661906,45.406,72.727% (16/22),50.000% (16/32),8,0 (0),0 (0),65.625%,59.091%,0.91259,0.99125,0.93022,neutral,0.7111,-2.4614
LA.genome.mdl,PR1.genome.mdl,M9_Mannose,42.735,26.457,41.862001516655475,9.588998483344522,51.451,72.727% (16/22),50.000% (16/32),10,1 (0),1 (0),65.625%,59.091%,0.97957,0.36244,0.7436,amensalism,0.38091,-0.61526
LA.genome.mdl,PR1.genome.mdl,M9_Proline,24.376,24.0,34.29652778372409,10.09347221627591,44.39,72.727% (16/22),50.000% (16/32),9,1 (0),2 (0),65.625%,59.091%,1.407,0.42056,0.9176,parasitism,0.015425,-0.015667
LA.genome.mdl,PR1.genome.mdl,M9_Fumarate,32.51,23.487,36.00201772814307,6.4139822718569235,42.416,72.727% (16/22),50.000% (16/32),8,2 (0),1 (0),65.625%,59.091%,1.1074,0.27309,0.75747,parasitism,0.27755,-0.38417
LA.genome.mdl,PR1.genome.mdl,M9_Galactose,30.55,10.474,31.657145452566333,10.572854547433666,42.23,72.727% (16/22),50.000% (16/32),6,0 (0),0 (0),65.625%,59.091%,1.0362,1.0094,1.0294,neutral,0.65715,-1.9167
LA.genome.mdl,PR1.genome.mdl,M9_Glycerol,26.514,21.641,25.64293915028317,11.864060849716827,37.507,72.727% (16/22),50.000% (16/32),8,0 (0),0 (0),65.625%,59.091%,0.96715,0.54822,0.77888,amensalism,0.18379,-0.22517
LA.genome.mdl,PR1.genome.mdl,M9_Ribose,29.064,16.65,36.15742258622873,5.535577413771264,41.693,72.727% (16/22),50.000% (16/32),7,0 (0),0 (0),65.625%,59.091%,1.2441,0.33247,0.91204,parasitism,0.42713,-0.74559
LA.genome.mdl,PR1.genome.mdl,M9_L-Arabinose,40.734,8.3748,39.33444018303641,9.206559816963589,48.541,72.727% (16/22),50.000% (16/32),7,0 (0),0 (0),65.625%,59.091%,0.96564,1.0993,0.98844,neutral,0.7944,-3.8639
LA.genome.mdl,PR1.genome.mdl,M9_Serine,22.342,18.556,29.538241102996285,4.738758897003717,34.277,72.727% (16/22),50.000% (16/32),6,0 (0),0 (0),65.625%,59.091%,1.3221,0.25538,0.83811,parasitism,0.16946,-0.20403
LA.genome.mdl,PR1.genome.mdl,M9_Lactose,40.639,0.0,50.7710530627759,14.418946937224096,65.19,72.727% (16/22),50.000% (16/32),6,1 (0),1 (1),65.625%,59.091%,1.2493,,1.6041,,1.0,
LA.genome.mdl,PR1.genome.mdl,M9_Maltose,51.209,29.591,62.22212145845941,12.76887854154059,74.991,72.727% (16/22),50.000% (16/32),15,0 (0),0 (0),65.625%,59.091%,1.2151,0.43151,0.92811,parasitism,0.42215,-0.73056
LA.genome.mdl,PR1.genome.mdl,M9_Mix,69.721,38.307,85.60409633304629,16.945903666953708,102.55,72.727% (16/22),50.000% (16/32),16,2 (0),3 (2),65.625%,59.091%,1.2278,0.44237,0.94929,parasitism,0.45057,-0.82006
LA.genome.mdl,PR1.genome.mdl,M9_Pyruvate,21.965,16.383,28.97247625049602,4.737523749503978,33.71,72.727% (16/22),50.000% (16/32),7,0 (0),0 (0),65.625%,59.091%,1.319,0.28917,0.87905,parasitism,0.25413,-0.34072
LA.genome.mdl,PR1.genome.mdl,M9_Rhamnose,31.293,0.0,39.30821751625591,8.396782483744088,47.705,72.727% (16/22),50.000% (16/32),7,0 (0),0 (0),65.625%,59.091%,1.2561,,1.5245,,1.0,
LA.genome.mdl,PR1.genome.mdl,M9_Succinate,32.51,23.487,39.200115567439404,5.383884432560602,44.584,72.727% (16/22),50.000% (16/32),7,0 (0),1 (0),65.625%,59.091%,1.2058,0.22923,0.79619,parasitism,0.27755,-0.38417
LA.genome.mdl,PR1.genome.mdl,M9_Trehalose,51.209,29.591,62.222121458563045,12.768878541436957,74.991,72.727% (16/22),50.000% (16/32),14,0 (0),0 (0),65.625%,59.091%,1.2151,0.43151,0.92811,parasitism,0.42215,-0.73056
LA.genome.mdl,PR1.genome.mdl,M9_Uridine,41.159,0.0,54.57005966160532,8.548940338394678,63.119,72.727% (16/22),50.000% (16/32),9,0 (0),0 (0),65.625%,59.091%,1.3258,,1.5335,,1.0,
LA.genome.mdl,PAl.genome.mdl,M9_Alanine,21.965,6.3356,10.920897979844437,37.31810202015556,48.239,77.273% (17/22),56.667% (17/30),8,0 (0),0 (0),70.0%,59.091%,0.4972,5.8902,1.7045,parasitism,0.71156,-2.4669
LA.genome.mdl,PAl.genome.mdl,M9_Arginine,18.053,15.8,8.848289409693834,28.80171059030617,37.65,77.273% (17/22),56.667% (17/30),6,1 (0),1 (0),70.0%,59.091%,0.49013,1.8229,1.1122,parasitism,0.1248,-0.14259
LA.genome.mdl,PAl.genome.mdl,M9_Fructose,35.724,37.486,12.085014319915635,49.438985680084365,61.524,77.273% (17/22),56.667% (17/30),8,0 (0),0 (0),70.0%,59.091%,0.33829,1.3189,0.84038,parasitism,-0.049323,0.047004
LA.genome.mdl,PAl.genome.mdl,M9_GlcNAc,39.378,36.505,11.353841102895766,55.55815889710424,66.912,77.273% (17/22),56.667% (17/30),11,0 (0),0 (0),70.0%,59.091%,0.28833,1.5219,0.88178,parasitism,0.07296,-0.078702
LA.genome.mdl,PAl.genome.mdl,M9_Acetate,10.982,14.801,10.978299901786308,22.72070009821369,33.699,77.273% (17/22),56.667% (17/30),5,0 (0),0 (0),70.0%,59.091%,0.99966,1.5351,1.307,commensalism,-0.34775,0.25802
LA.genome.mdl,PAl.genome.mdl,M9_Cellobiose,51.209,38.782,5.688450229372743,61.22354977062727,66.912,77.273% (17/22),56.667% (17/30),8,0 (0),0 (0),70.0%,59.091%,0.11108,1.5787,0.74354,parasitism,0.24267,-0.32043
LA.genome.mdl,PAl.genome.mdl,M9_Citrate,30.106,34.648,12.293523718220406,42.82547628177959,55.119,77.273% (17/22),56.667% (17/30),7,3 (0),2 (0),70.0%,59.091%,0.40834,1.236,0.85121,parasitism,-0.15087,0.13109
LA.genome.mdl,PAl.genome.mdl,M9_Glucose,42.735,38.782,11.739818417976828,49.78418158202317,61.524,77.273% (17/22),56.667% (17/30),9,0 (0),0 (0),70.0%,59.091%,0.27471,1.2837,0.75474,parasitism,0.0925,-0.10193
LA.genome.mdl,PAl.genome.mdl,M9_Glutamine,22.188,24.572,8.203652500385838,36.51634749961417,44.72,77.273% (17/22),56.667% (17/30),7,1 (0),2 (0),70.0%,59.091%,0.36973,1.4861,0.95637,parasitism,-0.10745,0.097021
LA.genome.mdl,PAl.genome.mdl,M9_Mannitol,37.871,33.283,13.178219185984007,39.51778081401599,52.696,77.273% (17/22),56.667% (17/30),9,4 (0),1 (0),70.0%,59.091%,0.34798,1.1873,0.74059,parasitism,0.12115,-0.13785
LA.genome.mdl,PAl.genome.mdl,M9_Mannose,42.735,38.782,12.028577689101104,49.4954223108989,61.524,77.273% (17/22),56.667% (17/30),9,0 (0),0 (0),70.0%,59.091%,0.28147,1.2762,0.75474,parasitism,0.0925,-0.10193
LA.genome.mdl,PAl.genome.mdl,M9_Proline,24.376,24.572,8.636461488929196,40.09753851107081,48.734,77.273% (17/22),56.667% (17/30),8,1 (1),1 (1),70.0%,59.091%,0.3543,1.6318,0.99563,parasitism,-0.0080407,0.0079766
LA.genome.mdl,PAl.genome.mdl,M9_Fumarate,32.51,34.451,9.993744380340464,44.91825561965954,54.912,77.273% (17/22),56.667% (17/30),5,1 (0),1 (0),70.0%,59.091%,0.30741,1.3038,0.82006,parasitism,-0.059705,0.056341
LA.genome.mdl,PAl.genome.mdl,M9_Galactose,30.55,38.782,12.988542406725788,41.590457593274216,54.579,77.273% (17/22),56.667% (17/30),9,0 (0),0 (0),70.0%,59.091%,0.42516,1.0724,0.78721,amensalism,-0.26946,0.21226
LA.genome.mdl,PAl.genome.mdl,M9_Glycerol,26.514,27.152,11.661643472401419,22.422356527598584,34.084,77.273% (17/22),56.667% (17/30),7,0 (0),0 (0),70.0%,59.091%,0.43983,0.82581,0.63511,competitive,-0.024063,0.023497
LA.genome.mdl,PAl.genome.mdl,M9_Ribose,29.064,37.322,16.4226440507473,44.7883559492527,61.211,77.273% (17/22),56.667% (17/30),9,1 (1),0 (0),70.0%,59.091%,0.56505,1.2001,0.92205,parasitism,-0.28413,0.22126
LA.genome.mdl,PAl.genome.mdl,M9_L-Arabinose,40.734,37.056,12.48534951556214,46.957650484437856,59.443,77.273% (17/22),56.667% (17/30),10,0 (0),0 (0),70.0%,59.091%,0.30651,1.2672,0.76415,parasitism,0.090293,-0.099255
LA.genome.mdl,PAl.genome.mdl,M9_Serine,22.342,26.112,11.104722609564615,36.58527739043538,47.69,77.273% (17/22),56.667% (17/30),7,0 (0),0 (0),70.0%,59.091%,0.49703,1.4011,0.98423,parasitism,-0.16874,0.14438
LA.genome.mdl,PAl.genome.mdl,M9_Lactose,40.639,38.782,12.525573453759867,54.386426546240145,66.912,77.273% (17/22),56.667% (17/30),7,0 (0),0 (0),70.0%,59.091%,0.30822,1.4024,0.8425,parasitism,0.045695,-0.047883
LA.genome.mdl,PAl.genome.mdl,M9_Maltose,51.209,38.782,5.6884502293553085,61.2235497706447,66.912,77.273% (17/22),56.667% (17/30),9,1 (1),0 (0),70.0%,59.091%,0.11108,1.5787,0.74354,parasitism,0.24267,-0.32043
LA.genome.mdl,PAl.genome.mdl,M9_Mix,69.721,54.949,3.926092108714344,79.56990789128565,83.496,77.273% (17/22),56.667% (17/30),16,1 (0),2 (0),70.0%,59.091%,0.056311,1.4481,0.66974,parasitism,0.21187,-0.26883
LA.genome.mdl,PAl.genome.mdl,M9_Pyruvate,21.965,25.783,11.182800159629899,36.2661998403701,47.449,77.273% (17/22),56.667% (17/30),7,0 (0),0 (0),70.0%,59.091%,0.50912,1.4066,0.99374,parasitism,-0.17382,0.14808
LA.genome.mdl,PAl.genome.mdl,M9_Rhamnose,31.293,0.82455,12.02931863983907,45.731681360160934,57.761,77.273% (17/22),56.667% (17/30),7,0 (0),0 (0),70.0%,59.091%,0.38441,55.463,1.7984,parasitism,0.97365,-36.952
LA.genome.mdl,PAl.genome.mdl,M9_Sorbitol,0.24905,33.283,14.251837228159193,38.44416277184081,52.696,77.273% (17/22),56.667% (17/30),10,0 (0),0 (0),70.0%,59.091%,57.225,1.1551,1.5715,mutualism,-132.64,0.99252
LA.genome.mdl,PAl.genome.mdl,M9_Succinate,32.51,34.451,10.05490169810158,45.61909830189842,55.674,77.273% (17/22),56.667% (17/30),5,3 (0),2 (0),70.0%,59.091%,0.30929,1.3242,0.83144,parasitism,-0.059705,0.056341
LA.genome.mdl,PAl.genome.mdl,M9_Sucrose,0.24905,38.782,9.158144022809289,57.753855977190725,66.912,77.273% (17/22),56.667% (17/30),10,0 (0),0 (0),70.0%,59.091%,36.772,1.4892,1.7143,mutualism,-154.72,0.99358
LA.genome.mdl,PAl.genome.mdl,M9_Trehalose,51.209,38.782,5.68845022941411,61.2235497705859,66.912,77.273% (17/22),56.667% (17/30),9,0 (0),0 (0),70.0%,59.091%,0.11108,1.5787,0.74354,parasitism,0.24267,-0.32043
LA.genome.mdl,PAl.genome.mdl,M9_Uridine,41.159,0.82455,9.285843050280505,58.09115694971949,67.377,77.273% (17/22),56.667% (17/30),9,0 (0),0 (0),70.0%,59.091%,0.22561,70.452,1.6048,parasitism,0.97997,-48.917
LA.genome.mdl,RP2.genome.mdl,M9_Alanine,21.965,22.201,29.74025278538968,3.7057472146103176,33.446,90.909% (20/22),83.333% (20/24),9,0 (0),0 (0),62.5%,63.636%,1.354,0.16692,0.75728,parasitism,-0.010744,0.01063
LA.genome.mdl,RP2.genome.mdl,M9_Arginine,18.053,18.31,26.112761969695136,3.7292380303048636,29.842,90.909% (20/22),83.333% (20/24),6,2 (0),0 (0),62.5%,63.636%,1.4465,0.20367,0.82067,parasitism,-0.014236,0.014036
LA.genome.mdl,RP2.genome.mdl,M9_Fructose,35.724,43.208,47.487546229605734,4.0654537703942655,51.553,90.909% (20/22),83.333% (20/24),8,0 (0),0 (0),62.5%,63.636%,1.3293,0.09409,0.65313,parasitism,-0.2095,0.17321
LA.genome.mdl,RP2.genome.mdl,M9_GlcNAc,39.378,40.185,50.72269285156386,5.315307148436132,56.038,90.909% (20/22),83.333% (20/24),11,3 (0),1 (0),62.5%,63.636%,1.2881,0.13227,0.70432,parasitism,-0.020494,0.020082
LA.genome.mdl,RP2.genome.mdl,M9_Acetate,10.982,11.1,18.606795318069835,3.6902046819301617,22.297,90.909% (20/22),83.333% (20/24),3,1 (0),0 (0),62.5%,63.636%,1.6943,0.33245,1.0097,parasitism,-0.010745,0.010631
LA.genome.mdl,RP2.genome.mdl,M9_Cellobiose,51.209,51.758,63.17483486911278,5.3791651308872215,68.554,90.909% (20/22),83.333% (20/24),7,0 (0),0 (0),62.5%,63.636%,1.2337,0.10393,0.66579,parasitism,-0.010721,0.010607
LA.genome.mdl,RP2.genome.mdl,M9_Citrate,30.106,33.566,41.22684592911453,3.7251540708854716,44.952,90.909% (20/22),83.333% (20/24),9,1 (0),0 (0),62.5%,63.636%,1.3694,0.11098,0.70599,parasitism,-0.11493,0.10308
LA.genome.mdl,RP2.genome.mdl,M9_Glucose,42.735,43.208,47.48619022972937,4.066809770270626,51.553,90.909% (20/22),83.333% (20/24),8,0 (0),0 (0),62.5%,63.636%,1.1112,0.094122,0.59985,parasitism,-0.011068,0.010947
LA.genome.mdl,RP2.genome.mdl,M9_Glutamine,22.188,22.429,30.376801889555686,3.4141981104443104,33.791,90.909% (20/22),83.333% (20/24),6,0 (0),1 (0),62.5%,63.636%,1.3691,0.15222,0.75736,parasitism,-0.010862,0.010745
LA.genome.mdl,RP2.genome.mdl,M9_Mannitol,37.871,38.309,39.1413185783431,4.186681421656903,43.328,90.909% (20/22),83.333% (20/24),8,0 (0),0 (0),62.5%,63.636%,1.0335,0.10929,0.56876,amensalism,-0.011566,0.011433
LA.genome.mdl,RP2.genome.mdl,M9_Mannose,42.735,43.208,47.487426421123544,4.065573578876448,51.553,90.909% (20/22),83.333% (20/24),8,0 (0),0 (0),62.5%,63.636%,1.1112,0.094093,0.59985,parasitism,-0.011068,0.010947
LA.genome.mdl,RP2.genome.mdl,M9_Proline,24.376,24.593,33.355227511167854,3.712772488832142,37.068,90.909% (20/22),83.333% (20/24),8,1 (1),0 (0),62.5%,63.636%,1.3684,0.15097,0.75697,parasitism,-0.0089022,0.0088236
LA.genome.mdl,RP2.genome.mdl,M9_Fumarate,32.51,32.683,38.17687587005409,3.9061241299459066,42.083,90.909% (20/22),83.333% (20/24),5,1 (0),1 (0),62.5%,63.636%,1.1743,0.11952,0.64551,parasitism,-0.0053214,0.0052933
LA.genome.mdl,RP2.genome.mdl,M9_Galactose,30.55,30.863,37.83229022135503,4.00570977864497,41.838,90.909% (20/22),83.333% (20/24),6,0 (0),0 (0),62.5%,63.636%,1.2384,0.12979,0.68126,parasitism,-0.010245,0.010142
LA.genome.mdl,RP2.genome.mdl,M9_Glycerol,26.514,26.628,26.53030404307846,0.14169595692154338,26.672,90.909% (20/22),83.333% (20/24),7,0 (0),0 (0),62.5%,63.636%,1.0006,0.0053213,0.5019,amensalism,-0.0042996,0.0042812
LA.genome.mdl,RP2.genome.mdl,M9_Ribose,29.064,29.359,37.38826117666555,3.9767388233344536,41.365,90.909% (20/22),83.333% (20/24),6,0 (0),0 (0),62.5%,63.636%,1.2864,0.13545,0.70803,parasitism,-0.01015,0.010048
LA.genome.mdl,RP2.genome.mdl,M9_L-Arabinose,40.734,41.151,44.921741974998795,4.021258025001202,48.943,90.909% (20/22),83.333% (20/24),7,0 (0),0 (0),62.5%,63.636%,1.1028,0.09772,0.5977,parasitism,-0.010237,0.010133
LA.genome.mdl,RP2.genome.mdl,M9_Serine,22.342,22.464,30.137452163303017,3.706547836696979,33.844,90.909% (20/22),83.333% (20/24),7,0 (0),0 (0),62.5%,63.636%,1.3489,0.165,0.75535,parasitism,-0.0054606,0.0054309
LA.genome.mdl,RP2.genome.mdl,M9_Lactose,40.639,41.065,51.03027735505205,4.475722644947949,55.506,90.909% (20/22),83.333% (20/24),6,2 (0),3 (0),62.5%,63.636%,1.2557,0.10899,0.67935,parasitism,-0.010483,0.010374
LA.genome.mdl,RP2.genome.mdl,M9_Maltose,51.209,51.758,63.17145686002735,5.382543139972657,68.554,90.909% (20/22),83.333% (20/24),8,0 (0),0 (0),62.5%,63.636%,1.2336,0.10399,0.66579,parasitism,-0.010721,0.010607
LA.genome.mdl,RP2.genome.mdl,M9_Mix,69.721,69.942,87.31323595234139,10.586764047658612,97.9,90.909% (20/22),83.333% (20/24),13,3 (0),1 (0),62.5%,63.636%,1.2523,0.15136,0.70097,parasitism,-0.0031698,0.0031598
LA.genome.mdl,RP2.genome.mdl,M9_Pyruvate,21.965,22.201,29.740252009524777,3.7057479904752175,33.446,90.909% (20/22),83.333% (20/24),6,0 (0),0 (0),62.5%,63.636%,1.354,0.16692,0.75728,parasitism,-0.010744,0.01063
LA.genome.mdl,RP2.genome.mdl,M9_Rhamnose,31.293,31.675,40.886875030286305,3.679124969713695,44.566,90.909% (20/22),83.333% (20/24),7,3 (0),1 (0),62.5%,63.636%,1.3066,0.11615,0.70776,parasitism,-0.012207,0.01206
LA.genome.mdl,RP2.genome.mdl,M9_Sorbitol,0.24905,38.309,39.14133742590203,4.186662574097974,43.328,90.909% (20/22),83.333% (20/24),11,0 (0),0 (0),62.5%,63.636%,157.16,0.10929,1.1237,parasitism,-152.82,0.9935
LA.genome.mdl,RP2.genome.mdl,M9_Succinate,32.51,32.683,40.03976090492804,3.723239095071961,43.763,90.909% (20/22),83.333% (20/24),5,0 (0),1 (0),62.5%,63.636%,1.2316,0.11392,0.67128,parasitism,-0.0053214,0.0052933
LA.genome.mdl,RP2.genome.mdl,M9_Trehalose,51.209,51.758,63.1714568600273,5.382543139972694,68.554,90.909% (20/22),83.333% (20/24),8,0 (0),0 (0),62.5%,63.636%,1.2336,0.10399,0.66579,parasitism,-0.010721,0.010607
LA.genome.mdl,RP2.genome.mdl,M9_Uridine,41.159,41.592,51.2529809881919,4.411019011808097,55.664,90.909% (20/22),83.333% (20/24),9,0 (0),0 (0),62.5%,63.636%,1.2452,0.10605,0.67267,parasitism,-0.01052,0.010411
LA.genome.mdl,RP1.genome.mdl,M9_Alanine,21.965,22.201,29.740252397900292,3.705747602099705,33.446,95.455% (21/22),91.304% (21/23),8,0 (0),0 (0),60.87%,59.091%,1.354,0.16692,0.75728,parasitism,-0.010744,0.01063
LA.genome.mdl,RP1.genome.mdl,M9_Arginine,18.053,18.31,26.11281162491515,3.729188375084845,29.842,95.455% (21/22),91.304% (21/23),6,0 (0),1 (0),60.87%,59.091%,1.4465,0.20367,0.82067,parasitism,-0.014236,0.014036
LA.genome.mdl,RP1.genome.mdl,M9_Fructose,35.724,43.208,47.48644655401776,4.066553445982236,51.553,95.455% (21/22),91.304% (21/23),8,0 (0),0 (0),60.87%,59.091%,1.3293,0.094116,0.65313,parasitism,-0.2095,0.17321
LA.genome.mdl,RP1.genome.mdl,M9_GlcNAc,39.378,40.185,50.722723787553136,5.315276212446858,56.038,95.455% (21/22),91.304% (21/23),10,0 (0),0 (0),60.87%,59.091%,1.2881,0.13227,0.70432,parasitism,-0.020494,0.020082
LA.genome.mdl,RP1.genome.mdl,M9_Acetate,10.982,11.1,18.60684569212677,3.6901543078732315,22.297,95.455% (21/22),91.304% (21/23),4,0 (0),1 (0),60.87%,59.091%,1.6943,0.33245,1.0097,parasitism,-0.010745,0.010631
LA.genome.mdl,RP1.genome.mdl,M9_Cellobiose,51.209,51.758,63.17145686058276,5.382543139417251,68.554,95.455% (21/22),91.304% (21/23),8,0 (0),0 (0),60.87%,59.091%,1.2336,0.10399,0.66579,parasitism,-0.010721,0.010607
LA.genome.mdl,RP1.genome.mdl,M9_Citrate,30.106,33.566,41.22684631923695,3.7251536807630514,44.952,95.455% (21/22),91.304% (21/23),9,1 (0),0 (0),60.87%,59.091%,1.3694,0.11098,0.70599,parasitism,-0.11493,0.10308
LA.genome.mdl,RP1.genome.mdl,M9_Glucose,42.735,43.208,47.48644655904188,4.06655344095812,51.553,95.455% (21/22),91.304% (21/23),8,1 (0),3 (0),60.87%,59.091%,1.1112,0.094116,0.59985,parasitism,-0.011068,0.010947
LA.genome.mdl,RP1.genome.mdl,M9_Glutamine,22.188,22.429,30.377263596709994,3.413736403290002,33.791,95.455% (21/22),91.304% (21/23),5,1 (0),0 (0),60.87%,59.091%,1.3691,0.1522,0.75736,parasitism,-0.010862,0.010745
LA.genome.mdl,RP1.genome.mdl,M9_Mannitol,37.871,38.309,39.14171507563034,4.186284924369671,43.328,95.455% (21/22),91.304% (21/23),8,0 (0),0 (0),60.87%,59.091%,1.0336,0.10928,0.56876,amensalism,-0.011566,0.011433
LA.genome.mdl,RP1.genome.mdl,M9_Mannose,42.735,43.208,47.48644655904188,4.066553440958122,51.553,95.455% (21/22),91.304% (21/23),8,0 (0),0 (0),60.87%,59.091%,1.1112,0.094116,0.59985,parasitism,-0.011068,0.010947
LA.genome.mdl,RP1.genome.mdl,M9_Proline,24.376,24.593,33.35522712299437,3.7127728770056314,37.068,95.455% (21/22),91.304% (21/23),7,0 (0),1 (1),60.87%,59.091%,1.3684,0.15097,0.75697,parasitism,-0.0089022,0.0088236
LA.genome.mdl,RP1.genome.mdl,M9_Fumarate,32.51,32.683,38.391559124507715,3.9064408754922852,42.298,95.455% (21/22),91.304% (21/23),5,1 (0),0 (0),60.87%,59.091%,1.1809,0.11953,0.64881,parasitism,-0.0053214,0.0052933
LA.genome.mdl,RP1.genome.mdl,M9_Galactose,30.55,30.863,37.83120243851821,4.006797561481794,41.838,95.455% (21/22),91.304% (21/23),6,0 (0),0 (0),60.87%,59.091%,1.2383,0.12983,0.68126,parasitism,-0.010245,0.010142
LA.genome.mdl,RP1.genome.mdl,M9_Glycerol,26.514,26.628,26.531184145408165,0.14181585459182977,26.673,95.455% (21/22),91.304% (21/23),7,3 (0),2 (0),60.87%,59.091%,1.0006,0.0053258,0.50192,amensalism,-0.0042996,0.0042812
LA.genome.mdl,RP1.genome.mdl,M9_Ribose,29.064,29.359,37.38826039478543,3.976739605214571,41.365,95.455% (21/22),91.304% (21/23),6,0 (0),0 (0),60.87%,59.091%,1.2864,0.13545,0.70803,parasitism,-0.01015,0.010048
LA.genome.mdl,RP1.genome.mdl,M9_L-Arabinose,40.734,41.151,44.9234364609301,4.0195635390699,48.943,95.455% (21/22),91.304% (21/23),7,0 (0),0 (0),60.87%,59.091%,1.1028,0.097678,0.5977,parasitism,-0.010237,0.010133
LA.genome.mdl,RP1.genome.mdl,M9_Serine,22.342,22.464,30.137502762636643,3.706497237363355,33.844,95.455% (21/22),91.304% (21/23),7,3 (0),1 (0),60.87%,59.091%,1.3489,0.165,0.75535,parasitism,-0.0054606,0.0054309
LA.genome.mdl,RP1.genome.mdl,M9_Lactose,40.639,41.065,51.02957066856817,4.476429331431829,55.506,95.455% (21/22),91.304% (21/23),6,3 (0),1 (0),60.87%,59.091%,1.2557,0.10901,0.67935,parasitism,-0.010483,0.010374
LA.genome.mdl,RP1.genome.mdl,M9_Maltose,51.209,51.758,63.1714568600273,5.382543139972701,68.554,95.455% (21/22),91.304% (21/23),9,0 (0),0 (0),60.87%,59.091%,1.2336,0.10399,0.66579,parasitism,-0.010721,0.010607
LA.genome.mdl,RP1.genome.mdl,M9_Mix,69.721,69.942,87.31357894998285,10.586421050017162,97.9,95.455% (21/22),91.304% (21/23),13,2 (0),1 (0),60.87%,59.091%,1.2523,0.15136,0.70097,parasitism,-0.0031698,0.0031598
LA.genome.mdl,RP1.genome.mdl,M9_Pyruvate,21.965,22.201,29.74025239790027,3.7057476020997244,33.446,95.455% (21/22),91.304% (21/23),6,0 (0),0 (0),60.87%,59.091%,1.354,0.16692,0.75728,parasitism,-0.010744,0.01063
LA.genome.mdl,RP1.genome.mdl,M9_Rhamnose,31.293,31.675,40.88687502994355,3.679124970056454,44.566,95.455% (21/22),91.304% (21/23),7,0 (0),0 (0),60.87%,59.091%,1.3066,0.11615,0.70776,parasitism,-0.012207,0.01206
LA.genome.mdl,RP1.genome.mdl,M9_Sorbitol,0.24905,38.309,39.14165513146318,4.186344868536821,43.328,95.455% (21/22),91.304% (21/23),10,0 (0),0 (0),60.87%,59.091%,157.16,0.10928,1.1237,parasitism,-152.82,0.9935
