model1,model2,media,monoculture growth model1,monoculture growth model2,coculture growth model1,coculture growth model2,community growth,MRO_model1,MRO_model2,CIP,MIP_model1 (costless),MIP_model2 (costless),BSS_model1,BSS_model2,PC_model1,PC_model2,PC_comm,BIT,GYD1,GYD2
PR2,KA,M9_Acetate,7.7059,11.063,18.141,7.5966,25.738,57.143% (16/28),66.667% (16/24),2,1 (0),0 (0),62.5%,64.286%,2.3542,0.68667,1.3713,parasitism,-0.43565,0.30345
PR2,KA,M9_Arabinogalactan,0.0,0.41024,0.45931,0.03475,0.49406,57.143% (16/28),66.667% (16/24),4,0 (0),0 (0),62.5%,64.286%,,0.084706,1.2043,,,1.0
PR2,KA,M9_Cellobiose,0.0,51.637,63.955,14.328,78.283,57.143% (16/28),66.667% (16/24),6,0 (0),0 (0),62.5%,64.286%,,0.27747,1.516,,,1.0
PR2,KA,M9_Citrate,20.406,33.453,39.568,5.7661,45.334,57.143% (16/28),66.667% (16/24),7,3 (0),4 (0),62.5%,64.286%,1.939,0.17236,0.84172,parasitism,-0.63937,0.39001
PR2,KA,M9_D-Arabinose,0.0,0.41024,0.45931,0.03475,0.49406,57.143% (16/28),66.667% (16/24),4,0 (0),0 (0),62.5%,64.286%,,0.084706,1.2043,,,1.0
PR2,KA,M9_Glucose,30.366,38.593,30.674,21.899,52.573,57.143% (16/28),66.667% (16/24),8,0 (0),0 (0),62.5%,64.286%,1.0101,0.56744,0.76238,amensalism,-0.27093,0.21317
PR2,KA,M9_Glutamine,18.517,22.353,32.614,6.4465,39.06,57.143% (16/28),66.667% (16/24),6,1 (0),1 (0),62.5%,64.286%,1.7613,0.28839,0.95571,parasitism,-0.20716,0.17161
PR2,KA,M9_Isoleucine,13.451,0.4265,18.165,11.908,30.073,57.143% (16/28),66.667% (16/24),8,1 (0),1 (0),62.5%,64.286%,1.3504,27.921,2.167,mutualism,0.96829,-30.538
PR2,KA,M9_Mannitol,0.0,31.4,20.269,20.261,40.53,57.143% (16/28),66.667% (16/24),7,0 (0),0 (0),62.5%,64.286%,,0.64524,1.2908,,,1.0
PR2,KA,M9_Mannose,30.366,38.593,30.226,22.347,52.573,57.143% (16/28),66.667% (16/24),8,1 (0),0 (0),62.5%,64.286%,0.99539,0.57904,0.76238,amensalism,-0.27093,0.21317
PR2,KA,M9_Proline,24.095,24.503,35.356,7.7093,43.065,57.143% (16/28),66.667% (16/24),7,1 (1),0 (0),62.5%,64.286%,1.4673,0.31463,0.88615,parasitism,-0.016933,0.016651
PR2,KA,M9_Raffinose,0.0,0.41024,0.45931,0.03475,0.49406,57.143% (16/28),66.667% (16/24),4,0 (0),0 (0),62.5%,64.286%,,0.084706,1.2043,,,1.0
PR2,KA,M9_Fumarate,23.592,32.575,39.039,6.1484,45.187,57.143% (16/28),66.667% (16/24),6,1 (0),0 (0),62.5%,64.286%,1.6547,0.18875,0.80451,parasitism,-0.38076,0.27576
PR2,KA,M9_Galactose,0.0,28.464,25.75,18.77,44.52,57.143% (16/28),66.667% (16/24),5,0 (0),0 (0),62.5%,64.286%,,0.65944,1.5641,,,1.0
PR2,KA,M9_Glycerol,21.813,26.665,17.079,18.741,35.82,57.143% (16/28),66.667% (16/24),7,0 (0),0 (0),62.5%,64.286%,0.78295,0.70285,0.73889,competitive,-0.22244,0.18196
PR2,KA,M9_Ribose,19.195,26.863,24.847,19.312,44.159,57.143% (16/28),66.667% (16/24),7,0 (0),1 (1),62.5%,64.286%,1.2945,0.7189,0.95877,parasitism,-0.39948,0.28545
PR2,KA,M9_L-Arabinose,8.4801,26.863,24.795,19.139,43.934,57.143% (16/28),66.667% (16/24),5,0 (0),0 (0),62.5%,64.286%,2.9239,0.71246,1.2431,parasitism,-2.1678,0.68432
PR2,KA,M9_Serine,18.77,22.388,29.753,7.4495,37.202,57.143% (16/28),66.667% (16/24),6,0 (0),0 (0),62.5%,64.286%,1.5851,0.33275,0.90388,parasitism,-0.19275,0.1616
PR2,KA,M9_Xylose,0.0,0.41024,0.45931,0.03475,0.49406,57.143% (16/28),66.667% (16/24),4,0 (0),0 (0),62.5%,64.286%,,0.084706,1.2043,,,1.0
PR2,KA,M9_Lactose,0.0,0.41024,0.45931,0.03475,0.49406,57.143% (16/28),66.667% (16/24),4,0 (0),0 (0),62.5%,64.286%,,0.084706,1.2043,,,1.0
PR2,KA,M9_Maltose,32.621,51.637,63.955,14.328,78.283,57.143% (16/28),66.667% (16/24),11,0 (0),1 (1),62.5%,64.286%,1.9606,0.27747,0.92909,parasitism,-0.58294,0.36826
PR2,KA,M9_Melezitose,0.0,0.41024,0.45931,0.03475,0.49406,57.143% (16/28),66.667% (16/24),4,0 (0),0 (0),62.5%,64.286%,,0.084706,1.2043,,,1.0
PR2,KA,M9_Mix,51.305,69.4,87.339,18.331,105.67,57.143% (16/28),66.667% (16/24),13,1 (1),1 (1),62.5%,64.286%,1.7023,0.26414,0.87544,parasitism,-0.35269,0.26073
PR2,KA,M9_No_Glucose,0.0,0.41024,0.45931,0.03475,0.49406,57.143% (16/28),66.667% (16/24),4,0 (0),0 (0),62.5%,64.286%,,0.084706,1.2043,,,1.0
PR2,KA,M9_Pyruvate,16.596,22.126,29.321,7.4483,36.769,57.143% (16/28),66.667% (16/24),5,0 (0),0 (0),62.5%,64.286%,1.7667,0.33663,0.94956,parasitism,-0.33321,0.24993
PR2,KA,M9_Rhamnose,0.0,29.743,42.616,5.475,48.091,57.143% (16/28),66.667% (16/24),6,0 (0),0 (0),62.5%,64.286%,,0.18408,1.6169,,,1.0
PR2,KA,M9_Sorbitol,0.0,31.4,20.269,20.261,40.53,57.143% (16/28),66.667% (16/24),7,0 (0),0 (0),62.5%,64.286%,,0.64524,1.2908,,,1.0
PR2,KA,M9_Succinate,23.592,32.575,40.427,5.6945,46.121,57.143% (16/28),66.667% (16/24),6,1 (0),1 (0),62.5%,64.286%,1.7136,0.17481,0.82114,parasitism,-0.38076,0.27576
PR2,KA,M9_Sucrose,18.384,0.41024,21.604,2.0113,23.615,57.143% (16/28),66.667% (16/24),6,0 (0),0 (0),62.5%,64.286%,1.1751,4.9028,1.2565,mutualism,0.97768,-43.813
PR2,KA,M9_Trehalose,32.621,51.637,63.955,14.328,78.283,57.143% (16/28),66.667% (16/24),11,0 (0),0 (0),62.5%,64.286%,1.9606,0.27747,0.92909,parasitism,-0.58294,0.36826
PR2,KA,M9_Uridine,0.0,41.409,52.002,11.706,63.708,57.143% (16/28),66.667% (16/24),6,0 (0),0 (0),62.5%,64.286%,,0.2827,1.5385,,,1.0
PR2,KA,M9_Water,0.0,0.41024,0.45931,0.03475,0.49406,57.143% (16/28),66.667% (16/24),4,0 (0),0 (0),62.5%,64.286%,,0.084706,1.2043,,,1.0
RP2,RP1,M9_Alanine,22.201,22.201,15.941,17.36,33.301,91.667% (22/24),95.652% (22/23),5,0 (0),0 (0),65.217%,62.5%,0.71804,0.78194,0.74999,competitive,0.0,0.0
RP2,RP1,M9_Arginine,18.31,18.31,14.668,15.129,29.797,91.667% (22/24),95.652% (22/23),5,1 (0),0 (0),65.217%,62.5%,0.80111,0.82625,0.81368,competitive,0.0,0.0
RP2,RP1,M9_Fructose,43.208,43.208,21.873,29.503,51.376,91.667% (22/24),95.652% (22/23),6,0 (0),0 (0),65.217%,62.5%,0.50623,0.6828,0.59452,competitive,0.0,0.0
RP2,RP1,M9_GlcNAc,40.185,40.185,28.294,27.461,55.755,91.667% (22/24),95.652% (22/23),8,0 (0),0 (0),65.217%,62.5%,0.70408,0.68337,0.69373,competitive,0.0,0.0
RP2,RP1,M9_Acetate,11.1,11.1,11.419,10.782,22.201,91.667% (22/24),95.652% (22/23),2,2 (0),2 (0),65.217%,62.5%,1.0287,0.97134,1.0,neutral,0.0,0.0
RP2,RP1,M9_Cellobiose,51.758,51.758,28.685,39.531,68.216,91.667% (22/24),95.652% (22/23),7,0 (0),0 (0),65.217%,62.5%,0.55421,0.76377,0.65899,competitive,0.0,0.0
RP2,RP1,M9_Citrate,33.566,33.566,17.606,27.149,44.755,91.667% (22/24),95.652% (22/23),7,1 (0),1 (0),65.217%,62.5%,0.52451,0.80883,0.66667,competitive,0.0,0.0
RP2,RP1,M9_Glucose,43.208,43.208,29.503,21.873,51.376,91.667% (22/24),95.652% (22/23),6,0 (0),0 (0),65.217%,62.5%,0.6828,0.50623,0.59452,competitive,0.0,0.0
RP2,RP1,M9_Glutamine,22.429,22.429,17.039,16.604,33.643,91.667% (22/24),95.652% (22/23),4,1 (0),0 (0),65.217%,62.5%,0.75969,0.74029,0.74999,competitive,0.0,0.0
RP2,RP1,M9_Mannitol,38.309,38.309,4.2624,38.979,43.241,91.667% (22/24),95.652% (22/23),7,0 (0),0 (0),65.217%,62.5%,0.11126,1.0175,0.56437,amensalism,0.0,0.0
RP2,RP1,M9_Mannose,43.208,43.208,23.108,28.268,51.376,91.667% (22/24),95.652% (22/23),6,0 (0),0 (0),65.217%,62.5%,0.53482,0.65422,0.59452,competitive,0.0,0.0
RP2,RP1,M9_Proline,24.593,24.593,18.862,18.028,36.89,91.667% (22/24),95.652% (22/23),6,1 (1),0 (0),65.217%,62.5%,0.76697,0.73305,0.75001,competitive,0.0,0.0
RP2,RP1,M9_Fumarate,32.683,32.683,22.133,19.996,42.129,91.667% (22/24),95.652% (22/23),4,0 (0),1 (0),65.217%,62.5%,0.6772,0.61181,0.64451,competitive,0.0,0.0
RP2,RP1,M9_Galactose,30.863,30.863,19.276,22.417,41.693,91.667% (22/24),95.652% (22/23),5,0 (0),0 (0),65.217%,62.5%,0.62457,0.72633,0.67545,competitive,0.0,0.0
RP2,RP1,M9_Glycerol,26.628,26.628,0.0,26.628,26.628,91.667% (22/24),95.652% (22/23),5,0 (0),0 (0),65.217%,62.5%,0.0,1.0,0.5,amensalism,0.0,0.0
RP2,RP1,M9_Ribose,29.359,29.359,20.148,21.077,41.225,91.667% (22/24),95.652% (22/23),5,0 (0),0 (0),65.217%,62.5%,0.68625,0.71792,0.70208,competitive,0.0,0.0
RP2,RP1,M9_L-Arabinose,41.151,41.151,25.146,23.628,48.774,91.667% (22/24),95.652% (22/23),6,0 (0),0 (0),65.217%,62.5%,0.61107,0.57417,0.59262,competitive,0.0,0.0
RP2,RP1,M9_Serine,22.464,22.464,16.546,17.15,33.696,91.667% (22/24),95.652% (22/23),6,0 (0),0 (0),65.217%,62.5%,0.73657,0.76343,0.75,competitive,0.0,0.0
RP2,RP1,M9_Lactose,41.065,41.065,25.425,29.797,55.222,91.667% (22/24),95.652% (22/23),5,0 (0),0 (0),65.217%,62.5%,0.61915,0.72559,0.67237,competitive,0.0,0.0
RP2,RP1,M9_Maltose,51.758,51.758,25.334,42.882,68.216,91.667% (22/24),95.652% (22/23),8,0 (0),0 (0),65.217%,62.5%,0.48948,0.8285,0.65899,competitive,0.0,0.0
RP2,RP1,M9_Mix,69.942,69.942,51.73,46.189,97.919,91.667% (22/24),95.652% (22/23),11,2 (0),1 (0),65.217%,62.5%,0.73961,0.6604,0.7,competitive,0.0,0.0
RP2,RP1,M9_Pyruvate,22.201,22.201,16.027,17.274,33.301,91.667% (22/24),95.652% (22/23),5,0 (0),0 (0),65.217%,62.5%,0.7219,0.77807,0.74999,competitive,0.0,0.0
RP2,RP1,M9_Rhamnose,31.675,31.675,23.707,20.638,44.345,91.667% (22/24),95.652% (22/23),6,0 (0),0 (0),65.217%,62.5%,0.74843,0.65157,0.7,competitive,0.0,0.0
RP2,RP1,M9_Sorbitol,38.309,38.309,5.0356,38.205,43.241,91.667% (22/24),95.652% (22/23),7,0 (0),0 (0),65.217%,62.5%,0.13145,0.99729,0.56437,amensalism,0.0,0.0
RP2,RP1,M9_Succinate,32.683,32.683,21.651,21.926,43.577,91.667% (22/24),95.652% (22/23),4,0 (0),1 (0),65.217%,62.5%,0.66244,0.67088,0.66666,competitive,0.0,0.0
RP2,RP1,M9_Trehalose,51.758,51.758,29.657,38.559,68.216,91.667% (22/24),95.652% (22/23),6,0 (0),0 (0),65.217%,62.5%,0.57299,0.74499,0.65899,competitive,0.0,0.0
RP2,RP1,M9_Uridine,41.592,41.592,31.702,23.805,55.507,91.667% (22/24),95.652% (22/23),6,0 (0),0 (0),65.217%,62.5%,0.76222,0.57234,0.66728,competitive,0.0,0.0
PH,BI,M9_Alanine,3.2814e-14,22.126,28.525,4.3634,32.888,53.333% (16/30),69.565% (16/23),22,0 (0),0 (0),60.87%,66.667%,869280000000000.0,0.19721,1.4864,,-674290000000000.0,1.0
PH,BI,M9_Arginine,16.642,18.194,27.507,8.0641,35.571,53.333% (16/30),69.565% (16/23),6,2 (0),1 (0),60.87%,66.667%,1.6529,0.44323,1.0211,parasitism,-0.093258,0.085303
PH,BI,M9_Fructose,29.503,39.307,37.602,16.488,54.09,53.333% (16/30),69.565% (16/23),9,0 (0),0 (0),60.87%,66.667%,1.2745,0.41946,0.78608,parasitism,-0.33231,0.24942
PH,BI,M9_GlcNAc,26.912,39.103,46.636,11.029,57.665,53.333% (16/30),69.565% (16/23),12,0 (0),2 (0),60.87%,66.667%,1.7329,0.28206,0.87351,parasitism,-0.45299,0.31177
PH,BI,M9_Acetate,7.643,11.063,17.395,4.531,21.926,53.333% (16/30),69.565% (16/23),2,2 (0),0 (0),60.87%,66.667%,2.2759,0.40956,1.1721,parasitism,-0.44747,0.30914
PH,BI,M9_Arabinogalactan,0.0,0.41024,0.43978,0.058238,0.49802,53.333% (16/30),69.565% (16/23),4,0 (0),0 (0),60.87%,66.667%,,0.14196,1.214,,,1.0
PH,BI,M9_Cellobiose,0.0,51.637,63.892,14.373,78.265,53.333% (16/30),69.565% (16/23),6,0 (0),0 (0),60.87%,66.667%,,0.27835,1.5157,,,1.0
PH,BI,M9_Citrate,20.245,33.453,36.974,6.9817,43.956,53.333% (16/30),69.565% (16/23),7,2 (0),0 (0),60.87%,66.667%,1.8263,0.2087,0.81858,parasitism,-0.65241,0.39482
PH,BI,M9_D-Arabinose,0.0,0.41024,0.43978,0.058238,0.49802,53.333% (16/30),69.565% (16/23),4,0 (0),0 (0),60.87%,66.667%,,0.14196,1.214,,,1.0
PH,BI,M9_Glucose,26.545,38.593,35.352,16.555,51.907,53.333% (16/30),69.565% (16/23),9,0 (0),0 (0),60.87%,66.667%,1.3318,0.42897,0.79688,parasitism,-0.45387,0.31218
PH,BI,M9_Glutamine,18.332,22.353,32.232,5.0161,37.248,53.333% (16/30),69.565% (16/23),5,2 (0),1 (0),60.87%,66.667%,1.7582,0.2244,0.91552,parasitism,-0.21934,0.17989
PH,BI,M9_Isoleucine,11.729,0.4265,11.073,2.0662,13.139,53.333% (16/30),69.565% (16/23),6,0 (0),0 (0),60.87%,66.667%,0.94405,4.8446,1.0809,commensalism,0.96364,-26.501
PH,BI,M9_Mannitol,10.968,31.4,22.89,17.044,39.934,53.333% (16/30),69.565% (16/23),7,0 (0),0 (0),60.87%,66.667%,2.087,0.54279,0.94255,parasitism,-1.8629,0.6507
PH,BI,M9_Mannose,26.545,38.593,35.307,16.6,51.907,53.333% (16/30),69.565% (16/23),9,0 (0),0 (0),60.87%,66.667%,1.3301,0.43013,0.79688,parasitism,-0.45387,0.31218
PH,BI,M9_Proline,24.001,24.503,34.834,7.7751,42.609,53.333% (16/30),69.565% (16/23),7,0 (0),0 (0),60.87%,66.667%,1.4514,0.31731,0.87846,parasitism,-0.020916,0.020487
PH,BI,M9_Raffinose,0.0,0.41024,0.43978,0.058238,0.49802,53.333% (16/30),69.565% (16/23),4,0 (0),0 (0),60.87%,66.667%,,0.14196,1.214,,,1.0
PH,BI,M9_Fumarate,23.502,32.575,36.9,5.7117,42.612,53.333% (16/30),69.565% (16/23),6,2 (0),0 (0),60.87%,66.667%,1.5701,0.17534,0.75988,parasitism,-0.38605,0.27853
PH,BI,M9_Galactose,10.188,28.464,28.78,15.622,44.402,53.333% (16/30),69.565% (16/23),5,0 (0),0 (0),60.87%,66.667%,2.8249,0.54883,1.1488,parasitism,-1.7939,0.64207
PH,BI,M9_Glycerol,22.039,26.665,17.915,17.325,35.24,53.333% (16/30),69.565% (16/23),6,0 (0),0 (0),60.87%,66.667%,0.81286,0.64974,0.72355,competitive,-0.2099,0.17349
PH,BI,M9_Ribose,16.664,26.863,28.15,15.272,43.422,53.333% (16/30),69.565% (16/23),6,0 (0),0 (0),60.87%,66.667%,1.6893,0.56852,0.99759,parasitism,-0.61204,0.37967
PH,BI,M9_L-Arabinose,0.0,26.863,28.15,15.272,43.422,53.333% (16/30),69.565% (16/23),5,0 (0),2 (0),60.87%,66.667%,,0.56852,1.6164,,,1.0
PH,BI,M9_Serine,18.581,22.388,28.922,4.3519,33.274,53.333% (16/30),69.565% (16/23),6,0 (0),0 (0),60.87%,66.667%,1.5565,0.19439,0.81218,parasitism,-0.20489,0.17005
PH,BI,M9_Xylose,0.0,0.41024,0.43978,0.058238,0.49802,53.333% (16/30),69.565% (16/23),4,0 (0),0 (0),60.87%,66.667%,,0.14196,1.214,,,1.0
PH,BI,M9_Lactose,0.0,0.41024,0.43978,0.058238,0.49802,53.333% (16/30),69.565% (16/23),4,0 (0),0 (0),60.87%,66.667%,,0.14196,1.214,,,1.0
PH,BI,M9_Maltose,26.955,51.637,63.892,14.373,78.265,53.333% (16/30),69.565% (16/23),11,0 (0),0 (0),60.87%,66.667%,2.3703,0.27835,0.99584,parasitism,-0.91567,0.47799
PH,BI,M9_Melezitose,0.0,0.41024,0.43978,0.058238,0.49802,53.333% (16/30),69.565% (16/23),4,0 (0),0 (0),60.87%,66.667%,,0.14196,1.214,,,1.0
PH,BI,M9_Mix,38.48,69.633,85.697,13.879,99.576,53.333% (16/30),69.565% (16/23),13,4 (1),0 (0),60.87%,66.667%,2.2271,0.19931,0.92104,parasitism,-0.80959,0.44739
PH,BI,M9_No_Glucose,0.0,0.41024,0.43978,0.058238,0.49802,53.333% (16/30),69.565% (16/23),4,0 (0),0 (0),60.87%,66.667%,,0.14196,1.214,,,1.0
PH,BI,M9_Pyruvate,16.396,22.126,28.543,4.3452,32.888,53.333% (16/30),69.565% (16/23),5,0 (0),0 (0),60.87%,66.667%,1.7408,0.19638,0.85375,parasitism,-0.34948,0.25897
PH,BI,M9_Rhamnose,0.0,29.743,42.55,5.3989,47.949,53.333% (16/30),69.565% (16/23),6,0 (0),0 (0),60.87%,66.667%,,0.18152,1.6121,,,1.0
PH,BI,M9_Sorbitol,0.0,31.4,22.89,17.044,39.934,53.333% (16/30),69.565% (16/23),7,0 (0),0 (0),60.87%,66.667%,,0.54279,1.2718,,,1.0
PH,BI,M9_Succinate,23.502,32.575,39.025,4.8258,43.851,53.333% (16/30),69.565% (16/23),6,2 (0),0 (0),60.87%,66.667%,1.6605,0.14814,0.78198,parasitism,-0.38605,0.27853
PH,BI,M9_Sucrose,17.364,0.41024,21.708,1.6437,23.352,53.333% (16/30),69.565% (16/23),6,0 (0),0 (0),60.87%,66.667%,1.2502,4.0067,1.3138,mutualism,0.97637,-41.326
PH,BI,M9_Trehalose,0.0,51.637,63.892,14.373,78.265,53.333% (16/30),69.565% (16/23),6,0 (0),1 (0),60.87%,66.667%,,0.27835,1.5157,,,1.0
PH,BI,M9_Uridine,0.0,41.409,53.678,8.1614,61.839,53.333% (16/30),69.565% (16/23),7,0 (0),0 (0),60.87%,66.667%,,0.19709,1.4934,,,1.0
PH,BI,M9_Water,0.0,0.41024,0.43978,0.058238,0.49802,53.333% (16/30),69.565% (16/23),4,0 (0),0 (0),60.87%,66.667%,,0.14196,1.214,,,1.0
LA,PAg1,M9_Alanine,21.965,6.346,10.422,37.898,48.32,81.818% (18/22),60.000% (18/30),8,0 (0),0 (0),70.0%,59.091%,0.47447,5.972,1.7068,parasitism,0.71109,-2.4612
LA,PAg1,M9_Arginine,18.053,15.829,7.6197,30.074,37.694,81.818% (18/22),60.000% (18/30),6,1 (0),2 (0),70.0%,59.091%,0.42207,1.9,1.1125,parasitism,0.12319,-0.1405
LA,PAg1,M9_Fructose,35.724,37.661,12.072,49.529,61.601,81.818% (18/22),60.000% (18/30),8,0 (0),0 (0),70.0%,59.091%,0.33792,1.3151,0.83942,parasitism,-0.054221,0.051433
LA,PAg1,M9_GlcNAc,39.378,36.707,10.034,57.035,67.069,81.818% (18/22),60.000% (18/30),11,0 (0),0 (0),70.0%,59.091%,0.25482,1.5538,0.8815,parasitism,0.06783,-0.072765
LA,PAg1,M9_Acetate,10.982,14.87,10.969,22.758,33.727,81.818% (18/22),60.000% (18/30),4,0 (0),0 (0),70.0%,59.091%,0.99881,1.5305,1.3046,commensalism,-0.35403,0.26147
LA,PAg1,M9_Cellobiose,51.209,38.991,5.1257,61.943,67.069,81.818% (18/22),60.000% (18/30),7,0 (0),0 (0),70.0%,59.091%,0.10009,1.5887,0.74356,parasitism,0.23859,-0.31335
LA,PAg1,M9_Citrate,30.106,34.814,12.312,42.881,55.193,81.818% (18/22),60.000% (18/30),7,1 (0),2 (0),70.0%,59.091%,0.40895,1.2317,0.85017,parasitism,-0.15638,0.13523
LA,PAg1,M9_Glucose,42.735,38.991,11.469,50.132,61.601,81.818% (18/22),60.000% (18/30),10,0 (0),0 (0),70.0%,59.091%,0.26838,1.2857,0.75375,parasitism,0.08761,-0.096022
LA,PAg1,M9_Glutamine,22.188,24.685,7.3312,37.466,44.797,81.818% (18/22),60.000% (18/30),5,1 (0),1 (0),70.0%,59.091%,0.33041,1.5178,0.95571,parasitism,-0.11254,0.10115
LA,PAg1,M9_Mannitol,37.871,33.423,12.976,39.753,52.729,81.818% (18/22),60.000% (18/30),9,0 (0),0 (0),70.0%,59.091%,0.34265,1.1894,0.7396,parasitism,0.11745,-0.13308
LA,PAg1,M9_Mannose,42.735,38.991,11.475,50.126,61.601,81.818% (18/22),60.000% (18/30),10,0 (0),0 (0),70.0%,59.091%,0.26851,1.2856,0.75375,parasitism,0.08761,-0.096022
LA,PAg1,M9_Proline,24.376,24.698,7.1884,41.638,48.826,81.818% (18/22),60.000% (18/30),7,1 (1),1 (1),70.0%,59.091%,0.2949,1.6859,0.99495,parasitism,-0.01321,0.013037
LA,PAg1,M9_Fumarate,32.51,34.615,10.172,44.884,55.056,81.818% (18/22),60.000% (18/30),5,0 (0),1 (0),70.0%,59.091%,0.31288,1.2967,0.8202,parasitism,-0.064749,0.060812
LA,PAg1,M9_Galactose,30.55,38.991,12.603,42.039,54.642,81.818% (18/22),60.000% (18/30),8,0 (0),0 (0),70.0%,59.091%,0.41254,1.0782,0.78575,amensalism,-0.2763,0.21649
LA,PAg1,M9_Glycerol,26.514,27.249,11.663,22.442,34.105,81.818% (18/22),60.000% (18/30),7,0 (0),0 (0),70.0%,59.091%,0.43986,0.82361,0.63436,competitive,-0.027721,0.026973
LA,PAg1,M9_Ribose,29.064,37.479,16.153,45.119,61.272,81.818% (18/22),60.000% (18/30),9,1 (0),1 (0),70.0%,59.091%,0.55579,1.2038,0.92079,parasitism,-0.28953,0.22453
LA,PAg1,M9_L-Arabinose,40.734,37.212,12.36,47.157,59.517,81.818% (18/22),60.000% (18/30),10,0 (0),0 (0),70.0%,59.091%,0.30344,1.2672,0.76357,parasitism,0.086463,-0.094647
LA,PAg1,M9_Serine,22.342,26.243,11.159,36.571,47.73,81.818% (18/22),60.000% (18/30),8,0 (0),0 (0),70.0%,59.091%,0.49946,1.3936,0.9824,parasitism,-0.1746,0.14865
LA,PAg1,M9_Lactose,40.639,0.82557,13.054,49.228,62.282,81.818% (18/22),60.000% (18/30),7,0 (0),0 (0),70.0%,59.091%,0.32121,59.629,1.5021,parasitism,0.97969,-48.225
LA,PAg1,M9_Maltose,51.209,38.991,5.1605,61.909,67.069,81.818% (18/22),60.000% (18/30),8,0 (0),0 (0),70.0%,59.091%,0.10077,1.5878,0.74356,parasitism,0.23859,-0.31335
LA,PAg1,M9_Mix,69.721,55.082,3.8287,79.67,83.499,81.818% (18/22),60.000% (18/30),14,2 (0),3 (1),70.0%,59.091%,0.054915,1.4464,0.66905,parasitism,0.20997,-0.26577
LA,PAg1,M9_Pyruvate,21.965,25.911,11.236,36.253,47.489,81.818% (18/22),60.000% (18/30),7,1 (1),1 (1),70.0%,59.091%,0.51155,1.3991,0.99192,parasitism,-0.17965,0.15229
LA,PAg1,M9_Rhamnose,31.293,30.542,11.165,46.717,57.882,81.818% (18/22),60.000% (18/30),9,0 (0),0 (0),70.0%,59.091%,0.35678,1.5296,0.93607,parasitism,0.023999,-0.024589
LA,PAg1,M9_Succinate,32.51,34.615,9.3656,46.376,55.742,81.818% (18/22),60.000% (18/30),6,1 (0),1 (0),70.0%,59.091%,0.28808,1.3398,0.83042,parasitism,-0.064749,0.060812
LA,PAg1,M9_Sucrose,0.24905,21.241,7.0839,21.234,28.318,81.818% (18/22),60.000% (18/30),7,0 (0),0 (0),70.0%,59.091%,28.444,0.99968,1.3177,commensalism,-84.288,0.98828
LA,PAg1,M9_Trehalose,51.209,38.991,5.2834,61.786,67.069,81.818% (18/22),60.000% (18/30),9,0 (0),0 (0),70.0%,59.091%,0.10317,1.5846,0.74356,parasitism,0.23859,-0.31335
LA,PAg1,M9_Uridine,41.159,0.82557,7.9859,59.393,67.379,81.818% (18/22),60.000% (18/30),9,0 (0),0 (0),70.0%,59.091%,0.19403,71.942,1.6049,parasitism,0.97994,-48.855
BI,PAr,M9_Alanine,22.126,5.0782,29.628,7.1666,36.795,69.565% (16/23),57.143% (16/28),5,0 (0),0 (0),64.286%,60.87%,1.3391,1.4113,1.3525,mutualism,0.77049,-3.3571
BI,PAr,M9_Arginine,18.194,16.845,27.887,8.1651,36.052,69.565% (16/23),57.143% (16/28),6,1 (0),1 (0),64.286%,60.87%,1.5328,0.48472,1.0289,parasitism,0.074145,-0.080083
BI,PAr,M9_Fructose,39.307,29.621,37.313,18.438,55.751,69.565% (16/23),57.143% (16/28),11,0 (0),0 (0),64.286%,60.87%,0.94927,0.62246,0.80883,amensalism,0.24642,-0.327
BI,PAr,M9_GlcNAc,39.103,33.245,43.588,15.71,59.298,69.565% (16/23),57.143% (16/28),13,0 (0),0 (0),64.286%,60.87%,1.1147,0.47255,0.81962,parasitism,0.14981,-0.17621
BI,PAr,M9_Acetate,11.063,7.7051,18.509,7.2478,25.757,69.565% (16/23),57.143% (16/28),4,1 (0),1 (0),64.286%,60.87%,1.6731,0.94065,1.3724,commensalism,0.30353,-0.4358
BI,PAr,M9_Arabinogalactan,0.41024,0.0,0.45997,0.034465,0.49443,69.565% (16/23),57.143% (16/28),4,0 (0),0 (0),64.286%,60.87%,1.1212,,1.2052,,1.0,
BI,PAr,M9_Cellobiose,51.637,0.0,64.615,14.039,78.654,69.565% (16/23),57.143% (16/28),6,0 (0),0 (0),64.286%,60.87%,1.2513,,1.5232,,1.0,
BI,PAr,M9_Citrate,33.453,20.404,39.603,5.761,45.364,69.565% (16/23),57.143% (16/28),8,1 (0),2 (0),64.286%,60.87%,1.1838,0.28235,0.8423,parasitism,0.39007,-0.63953
BI,PAr,M9_D-Arabinose,0.41024,0.0,0.45997,0.034465,0.49443,69.565% (16/23),57.143% (16/28),4,0 (0),0 (0),64.286%,60.87%,1.1212,,1.2052,,1.0,
BI,PAr,M9_Glucose,38.593,30.44,34.891,17.323,52.214,69.565% (16/23),57.143% (16/28),8,0 (0),0 (0),64.286%,60.87%,0.90409,0.56907,0.75636,amensalism,0.21126,-0.26784
BI,PAr,M9_Glutamine,22.353,18.515,32.611,6.4792,39.09,69.565% (16/23),57.143% (16/28),5,0 (0),1 (0),64.286%,60.87%,1.4589,0.34994,0.95649,parasitism,0.1717,-0.20729
BI,PAr,M9_Isoleucine,0.4265,13.449,18.098,11.998,30.096,69.565% (16/23),57.143% (16/28),8,0 (0),0 (0),64.286%,60.87%,42.433,0.89213,2.169,parasitism,-30.533,0.96829
